1.019882297051654602e-07, 4.100425704826559326e+00
1.588277032573154332e-07, 4.109753646496461243e+00
2.867001095703462648e-07, 4.109753646496461243e+00
6.619194307092358647e-07, 4.109753646496461243e+00
1.384943747520127409e-06, 4.109753646496461243e+00
2.758569970886100497e-06, 4.109753646496461243e+00
6.062980086020494160e-06, 4.109753646496461243e+00
1.149642680245972393e-05, 4.109753646496461243e+00
2.179915278446244891e-05, 4.109753646496461243e+00
3.934968121852661457e-05, 4.109753646496461243e+00
9.084865237683553089e-05, 4.109753646496461243e+00
1.900839698044723945e-04, 4.109753646496461243e+00
5.613043817417812976e-04, 4.109753646496461243e+00
1.295912573503767021e-03, 4.109753646496461243e+00
3.301438730747900847e-03, 4.109753646496461243e+00
7.256135421974334310e-03, 4.109753646496461243e+00
1.445297494254396513e-02, 4.128473237715356348e+00
3.336833376297058951e-02, 4.156712619977304790e+00
6.327195557025606931e-02, 4.194665831445983706e+00
1.336944220636476777e-01, 4.300833517100187464e+00
2.165656620568117419e-01, 4.419719798826393209e+00
3.179183819859802140e-01, 4.552224629875967210e+00
4.999963897978236260e-01, 4.763876852382614935e+00
8.179338928484064519e-01, 5.076823969997388275e+00
1.236714140997968281e+00, 5.459728573872607349e+00
2.276779556946225913e+00, 6.158482110660248310e+00
3.761381168542913489e+00, 6.962467130390824543e+00
6.153166711697696023e+00, 8.015809149608541517e+00
8.770001017392214493e+00, 8.899018410766846188e+00
1.352386476787605929e+01, 1.019888351487973210e+01
2.106090464020959629e+01, 1.182217458170557123e+01
2.972370599224956322e+01, 1.354902033976091857e+01
5.008173581982920552e+01, 1.625007101176145596e+01
7.572346791794663545e+01, 1.926941016103937798e+01
1.068701528048031832e+02, 2.233639894778086088e+01
1.680767568259054201e+02, 2.771808089351619131e+01
2.467366713266186196e+02, 3.324378970098545949e+01
4.497905547124967711e+02, 4.466835921509616725e+01
7.729240144250813955e+02, 5.867067065993079922e+01
1.665669697383669927e+03, 8.732094379198480283e+01
2.421251485897658767e+03, 1.061663391312783062e+02
4.000057763860470914e+03, 1.391300856964949446e+02
5.872084614242243333e+03, 1.707013053245536298e+02
8.452171363136189029e+03, 2.047312841640705585e+02
1.158161565829956999e+04, 2.378569192071339273e+02
1.716999692228678759e+04, 2.878793585433812154e+02
2.447209665078812759e+04, 3.452692447011876880e+02
3.487965182498929062e+04, 4.094218842074018880e+02
4.922639998942170496e+04, 4.854943839930214153e+02
7.085558121756857145e+04, 5.822796053044521614e+02
1.019882297051658679e+05, 6.904698776330671990e+02
1.439381738920496427e+05, 8.375800332023719648e+02
2.031430289874764276e+05, 9.977302917711716645e+02
