1.019889452690745078e-07, 1.467801643297362402e+00
1.685222167488719082e-07, 1.467862224316478725e+00
3.357497366409631396e-07, 1.467945378806060130e+00
6.957935509940072179e-07, 1.468033290102938926e+00
1.499862056906718944e-06, 1.468125959061153507e+00
3.747748955561451924e-06, 1.468236456618166708e+00
1.334889982547936633e-05, 1.468389741191760578e+00
4.616265781976951139e-05, 1.468539476456879989e+00
1.905961138382294680e-04, 1.468710621170824515e+00
6.656346526030732695e-04, 1.472200849841685200e+00
1.326155468531597069e-03, 1.478985965225958488e+00
2.886967602031161734e-03, 1.489190983018497283e+00
4.817508872364747140e-03, 1.499433652371238379e+00
8.612693413406282555e-03, 1.520075465756250743e+00
1.368159875619207565e-02, 1.551520105139968075e+00
2.445982324355965368e-02, 1.601713551062654783e+00
4.002034487077806013e-02, 1.676201745981907409e+00
6.878458011208701817e-02, 1.782267295375023597e+00
1.050467816289182843e-01, 1.903651985401907165e+00
1.735748561349998442e-01, 2.084746302580885224e+00
2.624834492758679194e-01, 2.283051484625294059e+00
3.969328431427407433e-01, 2.500219846893108500e+00
6.755395005016230359e-01, 2.865291257746722220e+00
1.345889068869642324e+00, 3.397487549405966423e+00
2.527600786474377692e+00, 3.938065464235115609e+00
5.667422660057953365e+00, 4.942322493785731297e+00
1.473027912786563398e+01, 6.901374360194199475e+00
2.659524475357529738e+01, 8.621912605093445592e+00
4.661947255392581724e+01, 1.086964512843973196e+01
6.515834789640140912e+01, 1.254173131734978774e+01
1.119902793272459434e+02, 1.591941552329315890e+01
1.963105736299427519e+02, 2.090693394581406395e+01
4.489251258218552039e+02, 3.146550183234482745e+01
9.121904706629319435e+02, 4.525336667860729989e+01
1.449050071770331215e+03, 5.744043352358472276e+01
2.830667181050378986e+03, 8.075521957042869303e+01
5.866154920298274192e+03, 1.182706772274220128e+02
1.682458671424158456e+04, 2.072547216145309790e+02
3.007882518043046366e+04, 2.848342634490758201e+02
6.878458011208673997e+04, 4.486011802160809339e+02
1.701898727132261556e+05, 7.393588415111788663e+02
2.839973753795329831e+05, 9.955541063744512940e+02
