1.125382922774852394e-07, 8.306812286302571735e+00
1.588277032573147715e-07, 8.306812286302598380e+00
2.092314688565922497e-07, 8.325702995911319348e+00
3.490827537893307142e-07, 8.325702995911319348e+00
6.301297677167642500e-07, 8.325702995911319348e+00
1.030816430727913680e-06, 8.325702995911319348e+00
1.605304912593522907e-06, 8.325702995911319348e+00
2.379899421788431595e-06, 8.325702995911319348e+00
4.512688333397633621e-06, 8.344636665309838719e+00
9.441964084887943080e-06, 8.344636665309849377e+00
2.179915278446236082e-05, 8.363613392193965268e+00
5.553504825216210890e-05, 8.325702995911326454e+00
1.002463933706476896e-04, 8.325702995911326454e+00
3.977154820828173332e-04, 8.325702995911326454e+00
1.233674448940404959e-03, 8.325702995911326454e+00
2.848248262433256388e-03, 8.325702995911326454e+00
5.041147338312281997e-03, 8.344636665309849377e+00
8.006738535258718648e-03, 8.344636665309849377e+00
1.309806021161798867e-02, 8.363613392193965268e+00
1.941815893020498035e-02, 8.420802898053834085e+00
2.878784263827410123e-02, 8.459146323832996472e+00
4.483171186702649552e-02, 8.516989073798955090e+00
6.778544392874867597e-02, 8.633863846135120923e+00
1.199742363559978819e-01, 8.852315606487747957e+00
1.868375641538207177e-01, 9.117622728659600995e+00
2.909647640961045556e-01, 9.433641798561296810e+00
4.313615864505020436e-01, 9.849704830662942001e+00
6.586695955107235712e-01, 1.035443969504701833e+01
9.480769877602619466e-01, 1.093460313812527929e+01
1.311956655398476723e+00, 1.152107304086249329e+01
1.869908900850288491e+00, 1.224979737244982481e+01
2.665148488779243152e+00, 1.314349760516569532e+01
3.836166066260399354e+00, 1.426348283089984648e+01
5.857651748657897173e+00, 1.572699831237929402e+01
8.514802197930233518e+00, 1.722291046617433352e+01
1.249972923679169767e+01, 1.907655001770600478e+01
2.004942343907396918e+01, 2.186205039896357505e+01
2.943255269078665748e+01, 2.449157817167062490e+01
4.406604013319673641e+01, 2.806776465567680390e+01
6.532886220604041227e+01, 3.180286853590689944e+01
9.311208599676869824e+01, 3.603501951508671652e+01
1.421779359755005885e+02, 4.224555238095438625e+01
2.303077298149794103e+02, 5.124305204423800575e+01
3.767557163299059084e+02, 6.286683142360679710e+01
6.602925137285257051e+02, 7.980055634065718095e+01
1.069578544710671395e+03, 9.902049440877036091e+01
1.767010154355180475e+03, 1.242730192335305901e+02
2.890615859924142114e+03, 1.559655241233531910e+02
5.066020048655489518e+03, 2.025247628005539013e+02
8.206221089072989344e+03, 2.570765597417254185e+02
1.540795223308164896e+04, 3.453900056803068992e+02
3.557313942363245587e+04, 5.198558472975647646e+02
5.378650395778654638e+04, 6.377779740445251946e+02
8.627294021561382397e+04, 8.095689888938634340e+02
1.304444846741400543e+05, 9.932085447727185965e+02
