1.780737891703295522e-03, 1.258925411794167282e+00
2.151641935046778864e-02, 1.584893192461113598e+00
8.011060286645305117e-02, 1.995262314968879513e+00
2.244243623966343526e-01, 2.511886431509580131e+00
5.440013782467270076e-01, 3.162277660168379523e+00
1.202984412314096696e+00, 3.981071705534972249e+00
2.492757318630299590e+00, 5.011872336272721995e+00
4.917337307674417346e+00, 6.309573444801933384e+00
9.330609200653967150e+00, 7.943282347242815788e+00
1.715418146747927253e+01, 1.000000000000000000e+01
3.071920697008160062e+01, 1.258925411794167459e+01
5.380591237129326032e+01, 1.584893192461113287e+01
9.247407588433858905e+01, 1.995262314968879735e+01
1.563507612128393873e+02, 2.511886431509579509e+01
2.606213559592921456e+02, 3.162277660168379256e+01
4.290421892388856691e+02, 3.981071705534973404e+01
6.986183681991933554e+02, 5.011872336272722350e+01
1.126574715926579529e+03, 6.309573444801932851e+01
1.801109015073476712e+03, 7.943282347242814012e+01
2.857393154830976528e+03, 1.000000000000000000e+02
