-9.333257333333332895e+01, 2.279999999999999909e-03
-9.333254241369311899e+01, 2.372758920605695827e-03
-9.333251023612641006e+01, 2.469291620751709777e-03
-9.333247674945603478e+01, 2.569751631892768905e-03
-9.333244190042275079e+01, 2.674298731716930836e-03
-9.333240563360057251e+01, 2.783099198265720931e-03
-9.333236789130853595e+01, 2.896326074392783449e-03
-9.333232861351901022e+01, 3.014159442981729185e-03
-9.333228773776221487e+01, 3.136786713360872458e-03
-9.333224519902688598e+01, 3.264402919370363709e-03
-9.333220092965680692e+01, 3.397211029555831114e-03
-9.333215485924333166e+01, 3.535422269981865727e-03
-9.333210691451326113e+01, 3.679256460178731165e-03
-9.333205701921241371e+01, 3.828942362756669431e-03
-9.333200509398423605e+01, 3.984718047243830316e-03
-9.333195105624375287e+01, 4.146831268726444003e-03
-9.333189482004601700e+01, 4.315539861893553236e-03
-9.333183629594961417e+01, 4.491112151112893261e-03
-9.333177539087427022e+01, 4.673827377190235832e-03
-9.333171200795283085e+01, 4.863976141490898748e-03
-9.333164604637728701e+01, 5.061860868129730053e-03
-9.333157740123834856e+01, 5.267796284964781743e-03
-9.333150596335860882e+01, 5.482109924159528185e-03
-9.333143161911894481e+01, 5.705142643109875102e-03
-9.333135425027781196e+01, 5.937249166564433599e-03
-9.333127373378306402e+01, 6.178798650800212434e-03
-9.333118994157641168e+01, 6.430175270751149579e-03
-9.333110274038966736e+01, 6.691778831023213574e-03
-9.333101199153273342e+01, 6.964025401767841641e-03
-9.333091755067319184e+01, 7.247347980425125104e-03
-9.333081926760652891e+01, 7.542197180389202324e-03
-9.333071698601743549e+01, 7.849041947691051679e-03
-9.333061054323104599e+01, 8.168370306838692793e-03
-9.333049976995432928e+01, 8.500690137000950497e-03
-9.333038449000673609e+01, 8.846529979769231569e-03
-9.333026452004006046e+01, 9.206439879782087748e-03
-9.333013966924681881e+01, 9.580992259549538093e-03
-9.333000973905669184e+01, 9.970782829868542890e-03
-9.332987452282090146e+01, 1.037643153727749006e-02
-9.332973380548330056e+01, 1.079858355005676104e-02
-9.332958736323854509e+01, 1.123791028434345529e-02
-9.332943496317599852e+01, 1.169511047199228021e-02
-9.332927636290936846e+01, 1.217091127188102764e-02
-9.332911131019119466e+01, 1.266606942642811880e-02
-9.332893954251160551e+01, 1.318137246516156054e-02
-9.332876078668091679e+01, 1.371763995725366371e-02
-9.332857475839497852e+01, 1.427572481501348731e-02
-9.332838116178318444e+01, 1.485651465041022690e-02
-9.332817968893773752e+01, 1.546093318678510610e-02
-9.332797001942398651e+01, 1.608994172799691966e-02
-9.332775181977088153e+01, 1.674454068733792836e-02
-9.332752474294045442e+01, 1.742577117865178743e-02
-9.332728842777592604e+01, 1.813471667218404318e-02
-9.332704249842738875e+01, 1.887250471779889846e-02
-9.332678656375389892e+01, 1.964030873830280299e-02
-9.332652021670141096e+01, 2.043934989572716160e-02
-9.332624303365548712e+01, 2.127089903353845263e-02
-9.332595457376737613e+01, 2.213627869786464683e-02
-9.332565437825300592e+01, 2.303686524095268501e-02
-9.332534196966327045e+01, 2.397409101020251884e-02
-9.332501685112458745e+01, 2.494944662625911760e-02
-9.332467850554873223e+01, 2.596448335378593805e-02
-9.332432639481044134e+01, 2.702081556869019921e-02
-9.332395995889142171e+01, 2.812012332572406612e-02
-9.332357861498981322e+01, 2.926415503054562509e-02
-9.332318175659317205e+01, 3.045473022048908462e-02
-9.332276875251383785e+01, 3.169374245846722643e-02
-9.332233894588512157e+01, 3.298316234460858115e-02
-9.332189165311652346e+01, 3.432504065041921959e-02
-9.332142616280651737e+01, 3.572151158045405728e-02
-9.332094173461109676e+01, 3.717479616668508541e-02
-9.332043759806634853e+01, 3.868720580096507433e-02
-9.331991295136293729e+01, 4.026114591120535935e-02
-9.331936696007096543e+01, 4.189911978711401835e-02
-9.331879875581280714e+01, 4.360373256157951821e-02
-9.331820743488198389e+01, 4.537769535403193139e-02
-9.331759205680586433e+01, 4.722382958237140299e-02
-9.331695164284988664e+01, 4.914507145032227797e-02
-9.331628517446087301e+01, 5.114447661734931178e-02
-9.331559159164714856e+01, 5.322522505856354391e-02
-9.331486979129255133e+01, 5.539062612234751937e-02
-9.331411862540207380e+01, 5.764412379374334733e-02
-9.331333689927600972e+01, 5.998930217197519232e-02
-9.331252336960972116e+01, 6.242989117081785416e-02
-9.331167674251636868e+01, 6.496977245087749708e-02
-9.331079567146892373e+01, 6.761298559322000135e-02
-9.330987875515860708e+01, 7.036373452416538887e-02
-9.330892453526617203e+01, 7.322639420146676015e-02
-9.330793149414247978e+01, 7.620551757250845770e-02
-9.330689805239479995e+01, 7.930584281558920867e-02
-9.330582256637472938e+01, 8.253230087580799845e-02
-9.330470332556416224e+01, 8.589002330753799097e-02
-9.330353854985466455e+01, 8.938435043596126839e-02
-9.330232638671645873e+01, 9.302083985064583949e-02
-9.330106490825177445e+01, 9.680527524467263945e-02
-9.329975210812887099e+01, 1.007436756133712752e-01
-9.329838589839090446e+01, 1.048423048272951602e-01
-9.329696410613510693e+01, 1.091076815946604994e-01
-9.329548447005697653e+01, 1.135465898290948794e-01
-9.329394463685360961e+01, 1.181660894391845379e-01
-9.329234215748098791e+01, 1.229735275569804054e-01
-9.329067448325889700e+01, 1.279765502233225216e-01
-9.328893896181713785e+01, 1.331831145485663226e-01
-9.328713283287731883e+01, 1.386015013680529095e-01
-9.328525322386249741e+01, 1.442403284124516571e-01
-9.328329714532868877e+01, 1.501085640139208643e-01
-9.328126148621004177e+01, 1.562155413698866069e-01
-9.327914300887096033e+01, 1.625709733871256168e-01
-9.327693834395674344e+01, 1.691849681297601382e-01
-9.327464398503475707e+01, 1.760680448957361033e-01
-9.327225628301755478e+01, 1.832311509473516509e-01
-9.326977144035919309e+01, 1.906856789224460613e-01
-9.326718550501534821e+01, 1.984434849539416512e-01
-9.326449436415779815e+01, 2.065169075265556042e-01
-9.326169373763310944e+01, 2.149187871006736361e-01
-9.325877917115514038e+01, 2.236624865345962498e-01
-9.325574602922077361e+01, 2.327619123376376276e-01
-9.325258948773736734e+01, 2.422315367878817571e-01
-9.324930452635007327e+01, 2.520864209497688524e-01
-9.324588592045728319e+01, 2.623422386281252794e-01
-9.324232823290108740e+01, 2.730153012967334036e-01
-9.323862580531962863e+01, 2.841225840410858128e-01
-9.323477274914779400e+01, 2.956817525565907379e-01
-9.323076293625160815e+01, 3.077111912451650499e-01
-9.322658998918169004e+01, 3.202300324548992827e-01
-9.322224727103022701e+01, 3.332581869093037552e-01
-9.321772787487515188e+01, 3.468163753745309164e-01
-9.321302461279501017e+01, 3.609261616149344598e-01
-9.320813000443686747e+01, 3.756099866893896633e-01
-9.320303626511902451e+01, 3.908912046429103282e-01
-9.319773529344988106e+01, 4.067941196503380152e-01
-9.319221865844293973e+01, 4.233440246711753785e-01
-9.318647758610764242e+01, 4.405672416770384237e-01
-9.318050294549476575e+01, 4.584911635157183918e-01
-9.317428523417385122e+01, 4.771442974784232960e-01
-9.316781456312016019e+01, 4.965563106395021742e-01
-9.316108064098639829e+01, 5.167580770407592672e-01
-9.315407275773486617e+01, 5.377817267953975966e-01
-9.314677976760341949e+01, 5.596606971896985749e-01
-9.313919007137874928e+01, 5.824297858637104142e-01
-9.313129159794814882e+01, 6.061252061555191251e-01
-9.312307178510094730e+01, 6.307846446971369092e-01
-9.311451755954880127e+01, 6.564473213536075047e-01
-9.310561531613311104e+01, 6.831540516006507913e-01
-9.309635089618663528e+01, 7.109473114400733929e-01
-9.308670956501460125e+01, 7.398713049561707056e-01
-9.307667598845979740e+01, 7.699720346205827237e-01
-9.306623420851418871e+01, 8.012973744574142243e-01
-9.305536761793833023e+01, 8.338971461849777889e-01
-9.304405893384824822e+01, 8.678231984552794431e-01
-9.303229017022758285e+01, 9.031294893172501226e-01
-9.302004260932170610e+01, 9.398721720348984787e-01
-9.300729677186770061e+01, 9.781096843968665189e-01
-9.299403238611353117e+01, 1.017902841659423574e+00
-9.298022835557641486e+01, 1.059314933270737225e+00
-9.296586272548991303e+01, 1.102411823530248913e+00
-9.295091264788557339e+01, 1.147262056343240966e+00
-9.293535434525426808e+01, 1.193936964237217291e+00
-9.291916307272882136e+01, 1.242510781813482179e+00
-9.290231307872853961e+01, 1.293060763814338987e+00
-9.288477756400209273e+01, 1.345667307993722028e+00
-9.286652863900445709e+01, 1.400414082986646713e+00
-9.284753727953969360e+01, 1.457388161380879898e+00
-9.282777328059917465e+01, 1.516680158202462492e+00
-9.280720520832154818e+01, 1.578384375035327025e+00
-9.278580034999858128e+01, 1.642598950004261704e+00
-9.276352466204674840e+01, 1.709426013859719040e+00
-9.274034271586239697e+01, 1.778971852412753574e+00
-9.271621764147386102e+01, 1.851347075578420265e+00
-9.269111106890116503e+01, 1.926666793296474722e+00
-9.266498306713026523e+01, 2.005050798609198992e+00
-9.263779208060415726e+01, 2.086623758187521549e+00
-9.260949486313052148e+01, 2.171515410608430674e+00
-9.258004640910030503e+01, 2.259860772699072928e+00
-9.254939988190808720e+01, 2.351800354275703331e+00
-9.251750653946032799e+01, 2.447480381618992507e+00
-9.248431565665293874e+01, 2.547053030041181554e+00
-9.244977444469503780e+01, 2.650676665914902586e+00
-9.241382796715043924e+01, 2.758516098548657869e+00
-9.237641905256347741e+01, 2.870742842309537579e+00
-9.233748820352998621e+01, 2.987535389410041820e+00
-9.229697350206902229e+01, 3.109079493792931803e+00
-9.225481051114481090e+01, 3.235568466565533541e+00
-9.221093217218216864e+01, 3.367203483453443003e+00
-9.216526869841246139e+01, 3.504193904762599399e+00
-9.211774746388046253e+01, 3.646757608358579095e+00
-9.206829288793574051e+01, 3.795121336192762040e+00
-9.201682631502450249e+01, 3.949521054926482311e+00
-9.196326588959109927e+01, 4.110202331226677330e+00
-9.190752642588998356e+01, 4.277420722330004921e+00
-9.184951927250114068e+01, 4.451442182496567312e+00
-9.178915217133345550e+01, 4.632543485999650379e+00
-9.172632911089188212e+01, 4.821012667324329648e+00
-9.166095017357500296e+01, 5.017149479274937818e+00
-9.159291137675997163e+01, 5.221265869720093100e+00
-9.152210450742217063e+01, 5.433686477733509435e+00
-9.144841695002679671e+01, 5.654749149919608975e+00
-9.137173150741824657e+01, 5.884805477745272739e+00
-9.129192621442260247e+01, 6.124221356732172161e+00
-9.120887414386693592e+01, 6.373377568399191340e+00
-9.112244320470651360e+01, 6.632670385880444108e+00
-9.103249593193932299e+01, 6.902512204182034594e+00
-9.093888926797330896e+01, 7.183332196080080223e+00
-9.084147433509896530e+01, 7.475576994703116540e+00
-9.074009619870517440e+01, 7.779711403884443044e+00
-9.063459362086189230e+01, 8.096219137414317757e+00
-9.052479880387741673e+01, 8.425603588367705399e+00
-9.041053712342296933e+01, 8.768388629731052930e+00
-9.029162685079941753e+01, 9.125119447601711897e+00
-9.016787886390503104e+01, 9.496363408284855367e+00
-9.003909634644423932e+01, 9.882710960667266065e+00
-8.990507447489898141e+01, 1.028477657530303979e+01
-8.976560009276508367e+01, 1.070319972170471345e+01
-8.962045137153519647e+01, 1.113864588539440703e+01
-8.946939745788924370e+01, 1.159180762633223516e+01
-8.931219810653144009e+01, 1.206340568040566019e+01
-8.914860329808948336e+01, 1.255419010573155347e+01
-8.897835284146867707e+01, 1.306494147559398833e+01
-8.880117596002821756e+01, 1.359647211991532068e+01
-8.861679086092166813e+01, 1.414962741723495476e+01
-8.842490428691650095e+01, 1.472528713925050781e+01
-8.822521104997997554e+01, 1.532436685006005028e+01
-8.801739354588973185e+01, 1.594781936233077957e+01
-8.780112124909669546e+01, 1.659663625270988518e+01
-8.757605018703725364e+01, 1.727184943888826751e+01
-8.734182239305837925e+01, 1.797453282082482318e+01
-8.709806533708598408e+01, 1.870580398874206196e+01
-8.684439133313021841e+01, 1.946682600060934831e+01
-8.658039692268644671e+01, 2.025880923194063854e+01
-8.630566223305027052e+01, 2.108301330084919201e+01
-8.601975030952652901e+01, 2.194074907142036324e+01
-8.572220642047020078e+01, 2.283338073858935502e+01
-8.541255733405348849e+01, 2.376232799783950966e+01
-8.509031056560931461e+01, 2.472906830317202065e+01
-8.475495359435396381e+01, 2.573513921693810858e+01
-8.440595304824279310e+01, 2.678214085527161714e+01
-8.404275385566315038e+01, 2.787173843301053466e+01
-8.366477836261486800e+01, 2.900566491215538178e+01
-8.327142541397424225e+01, 3.018572375807728392e+01
-8.286206939738052313e+01, 3.141379180785841996e+01
-8.243605924822425379e+01, 3.269182225532723152e+01
-8.199271741415446968e+01, 3.402184775753657675e+01
-8.153133877745850100e+01, 3.540598366762448990e+01
-8.105118953360008049e+01, 3.684643139919975852e+01
-8.055150602413202421e+01, 3.834548192760390606e+01
-8.003149352212767553e+01, 3.990551943361698051e+01
-7.949032496819904736e+01, 4.152902509540285081e+01
-7.892713965509139484e+01, 4.321858103472577994e+01
-7.834104185876230986e+01, 4.497687442371307043e+01
-7.773109941376795007e+01, 4.680670175869613558e+01
-7.709634223069058123e+01, 4.871097330792824920e+01
-7.643576075324962460e+01, 5.069271774025110489e+01
-7.574830435264217954e+01, 5.275508694207345428e+01
-7.503287965655940184e+01, 5.490136103032178028e+01
-7.428834881022079628e+01, 5.713495356933760405e+01
-7.351352766666109062e+01, 5.945941700001671393e+01
-7.270718390339131076e+01, 6.187844828982606060e+01
-7.186803506243818163e+01, 6.439589481268544091e+01
-7.099474651064538477e+01, 6.701576046806383147e+01
-7.008592931699229212e+01, 6.974221204902313787e+01
-6.914013804355359127e+01, 7.257958586933922618e+01
-6.815586844658744781e+01, 7.553239466023765658e+01
-6.713155508409522554e+01, 7.860533474771432338e+01
-6.606556882604739656e+01, 8.180329352185779612e+01
-6.495621426331668147e+01, 8.513135721004995560e+01
-6.380172701119646206e+01, 8.859481896641059961e+01
-6.260027090321678145e+01, 9.219918729034962723e+01
-6.134993507079356334e+01, 9.595019478761930998e+01
-6.004873090406753988e+01, 9.985380728779736614e+01
-5.869458888909898775e+01, 1.039162333327030154e+02
-5.728535531638688383e+01, 1.081439340508393343e+02
-5.581878885547905611e+01, 1.125436334335628175e+02
-5.429255699022468207e+01, 1.171223290293259680e+02
-5.270423230899879741e+01, 1.218873030730036078e+02
-5.105128864400006705e+01, 1.268461340679997846e+02
-4.933109705348068275e+01, 1.320067088395579447e+02
-4.754092164051762381e+01, 1.373772350784471143e+02
-4.567791520167671848e+01, 1.429662543949698374e+02
-4.373911469864803081e+01, 1.487826559040559005e+02
-4.172143654564973758e+01, 1.548356903630507873e+02
-3.962167170510666381e+01, 1.611349848846799944e+02
-3.743648058380294685e+01, 1.676905582485911452e+02
-3.516238772138989077e+01, 1.745128368358303135e+02
-3.279577626280379832e+01, 1.816126712115886050e+02
-3.033288220580024586e+01, 1.890013533825992624e+02
-2.776978841445742319e+01, 1.966906347566277304e+02
-2.510241838912507006e+01, 2.046927448326247827e+02
-2.232652978291284285e+01, 2.130204106512614715e+02
-1.943770765440519455e+01, 2.216868770367844093e+02
-1.643135744587025471e+01, 2.307059276623892288e+02
-1.330269767579726548e+01, 2.400919069726082000e+02
-1.004675233413916047e+01, 2.498597429975825150e+02
-6.658342968163802666e+00, 2.600249710955085902e+02
-3.132080446329458034e+00, 2.706037586610116250e+02
5.376436129159666288e-01, 2.816129308387479000e+02
4.356665761045746876e+00, 2.930699972831372406e+02
8.331060002258766417e+00, 3.049931800067762993e+02
1.246714745394408830e+01, 3.174014423618322667e+02
1.677150640016827765e+01, 3.303145192005048330e+02
2.125098275417807514e+01, 3.437529482625342325e+02
2.591270094655508416e+01, 3.577381028396652596e+02
3.076407525634097695e+01, 3.722922257690229344e+02
3.581282160315752350e+01, 3.874384648094725776e+02
4.106696981907200694e+01, 4.032009094572160279e+02
4.653487641972768785e+01, 4.196046292591830706e+02
5.222523789505422798e+01, 4.366757136851626910e+02
5.814710454069137313e+01, 4.544413136220741194e+02
6.430989485212651857e+01, 4.729296845563795841e+02
7.072341050444236998e+01, 4.921702315133271100e+02
7.739785194149385461e+01, 5.121935558244815638e+02
8.434383459931116533e+01, 5.330315037979335102e+02
9.157240578953417298e+01, 5.547172173686025189e+02
9.909506226972530385e+01, 5.772851868091759115e+02
1.069237685285081199e+02, 6.007713055855243738e+02
1.150709758146171708e+02, 6.252129274438515267e+02
1.235496419401166861e+02, 6.506489258203500867e+02
1.323732518892909411e+02, 6.771197556678728233e+02
1.415558392659783635e+02, 7.046675177979351474e+02
1.511120086134679923e+02, 7.333360258404039769e+02
1.610569586424485919e+02, 7.631708759273458327e+02
1.714065064039575645e+02, 7.942195192118726936e+02
1.821771124457799544e+02, 8.265313373373398917e+02
1.933859069922996810e+02, 8.601577209768990997e+02
2.050507171894443275e+02, 8.951521515683330108e+02
2.171900954580615348e+02, 9.315702863741846613e+02
2.298233490008114472e+02, 9.694700470024343986e+02
2.429705705095096278e+02, 1.008911711528528940e+03
2.566526701217651976e+02, 1.049958010365295650e+03
2.708914086777278953e+02, 1.092674226033183686e+03
2.857094323298483687e+02, 1.137128296989545106e+03
3.011303085606874106e+02, 1.183390925682062289e+03
3.171785636660732166e+02, 1.231535690998219707e+03
3.338797217632057368e+02, 1.281639165289617267e+03
3.512603453857562386e+02, 1.333781036157268773e+03
3.693480777305354650e+02, 1.388044233191606509e+03
3.881716866229062362e+02, 1.444515059868718708e+03
